ID,topLeft,topRight,bottomRight,bottomLeft,distance,yaw
0,"(710, 58)","(778, 58)","(777, 122)","(709, 122)",1.7632450726066653,1.3084064300658318
0,"(845, 37)","(920, 34)","(914, 103)","(840, 105)",1.7312609138511044,4.371609151335259
1,"(640, 88)","(667, 92)","(663, 119)","(637, 116)",4.3941716935371815,6.336437885994944
1,"(701, 103)","(727, 107)","(723, 134)","(697, 132)",4.333885590880974,2.7809950215634878
1,"(731, 125)","(757, 127)","(753, 156)","(728, 153)",4.237439048199675,13.981067361912762
1,"(735, 125)","(763, 129)","(757, 158)","(731, 156)",3.99151466667452,1.4029926604458651
1,"(741, 121)","(770, 122)","(767, 153)","(738, 150)",4.0396297271547885,8.097405239723358
1,"(769, 119)","(797, 121)","(793, 151)","(765, 149)",4.062288598355314,1.6623937899237837
1,"(784, 116)","(813, 117)","(810, 148)","(781, 146)",4.033569592272634,9.857421036132687
1,"(755, 96)","(784, 97)","(780, 129)","(751, 128)",3.837403564056066,-2.1489456494355363
1,"(715, 111)","(744, 112)","(741, 142)","(713, 142)",3.9655369302910324,-2.117335945738879
1,"(686, 92)","(714, 93)","(712, 126)","(683, 124)",3.787464981975949,11.587861267660402
1,"(684, 96)","(714, 98)","(711, 130)","(681, 128)",3.825910864346703,8.293812501432813
1,"(698, 83)","(728, 85)","(725, 119)","(694, 117)",3.8106713548181417,5.42307495850422
1,"(691, 78)","(723, 81)","(720, 114)","(688, 112)",3.6810837075811165,4.034172483236393
1,"(670, 76)","(702, 79)","(699, 113)","(667, 112)",3.537339045965119,-1.2051601530973934
1,"(692, 76)","(725, 79)","(721, 113)","(688, 112)",3.4972658749538357,0.2820917744103109
1,"(705, 78)","(738, 81)","(734, 117)","(701, 116)",3.344570604435723,-2.112709027629089
1,"(701, 87)","(737, 89)","(733, 126)","(699, 124)",3.3405567499010558,2.1425632534401653
1,"(690, 76)","(727, 79)","(724, 116)","(688, 116)",3.2151000515577075,0.45876641410119423
1,"(675, 103)","(713, 104)","(711, 144)","(674, 144)",3.0090531877501205,-2.831657557309175
1,"(705, 102)","(743, 103)","(741, 143)","(702, 143)",3.003632356295355,-1.0218200649591482
1,"(705, 102)","(743, 103)","(741, 143)","(702, 143)",3.003632356295355,-1.0218200649591482
1,"(732, 125)","(773, 129)","(770, 172)","(729, 170)",2.7236362161755476,1.147910161932273
1,"(743, 122)","(786, 125)","(783, 170)","(740, 168)",2.6484253454943736,1.2804951559964912
1,"(763, 113)","(809, 115)","(806, 163)","(760, 161)",2.5330677748636776,1.5970090820707135
1,"(762, 127)","(810, 130)","(807, 178)","(760, 176)",2.4485367041197987,2.24295492554835
1,"(791, 107)","(841, 109)","(839, 162)","(789, 162)",2.2709210800571156,-1.3676338703026898
1,"(801, 128)","(854, 129)","(852, 183)","(800, 183)",2.2227907581971533,-0.3703193790988426
1,"(840, 106)","(898, 106)","(897, 167)","(839, 166)",2.0333082487812915,-0.6027390676055527
1,"(884, 130)","(945, 132)","(945, 197)","(882, 194)",1.8856176968296887,0.9346085208316418
3,"(507, 127)","(524, 128)","(523, 145)","(507, 145)",6.8908000450620595,-5.7475830536302475
3,"(512, 128)","(530, 129)","(529, 146)","(512, 145)",6.7741167554146875,0.2652033759078211
3,"(526, 150)","(543, 151)","(542, 169)","(526, 169)",6.456468034008276,-6.996489112833536
3,"(524, 164)","(543, 167)","(542, 185)","(525, 185)",6.031407710580954,-2.413982147883446
3,"(507, 159)","(525, 159)","(525, 178)","(507, 180)",5.8734206120179975,-12.252920210280266
3,"(516, 177)","(535, 178)","(534, 197)","(517, 197)",6.06168636271102,-5.146149355359918
3,"(564, 151)","(584, 152)","(584, 172)","(564, 172)",5.78949894420744,-1.0138000445509565
3,"(566, 166)","(587, 166)","(586, 188)","(566, 187)",5.475296418354696,3.535094498785174
3,"(570, 176)","(590, 175)","(591, 197)","(571, 198)",5.337312587030565,1.1947167046279232
3,"(549, 156)","(572, 157)","(572, 180)","(550, 180)",5.038694516081032,-3.290620107171035
3,"(525, 139)","(549, 138)","(549, 161)","(527, 162)",5.059452513233556,-5.885298151537243
3,"(534, 172)","(557, 171)","(558, 196)","(536, 198)",4.6196885561339265,-11.661145763107426
3,"(545, 184)","(569, 182)","(570, 206)","(547, 208)",4.788933993813107,-8.377467500697039
3,"(564, 141)","(590, 140)","(590, 166)","(565, 166)",4.54661554805158,-3.0224871884563034
3,"(583, 157)","(610, 158)","(609, 185)","(584, 184)",4.3466036786232145,4.042077281833829
3,"(586, 162)","(612, 161)","(613, 188)","(587, 190)",4.264831030175168,-7.415764986531303
3,"(577, 168)","(604, 168)","(603, 196)","(577, 195)",4.265924721694643,2.814772984356761
3,"(577, 146)","(604, 147)","(603, 177)","(576, 178)",3.8162306067103837,-8.118117157022072
3,"(574, 154)","(602, 154)","(602, 184)","(574, 185)",3.8715933001940863,-6.857733573813482
3,"(575, 146)","(605, 147)","(605, 176)","(576, 177)",3.922184387909961,-1.4431767141910983
3,"(585, 141)","(616, 140)","(616, 172)","(586, 172)",3.770191789135669,0.3960854924972537
3,"(597, 155)","(628, 153)","(630, 185)","(599, 187)",3.687200530338999,-2.5787132798884707
3,"(628, 123)","(660, 121)","(661, 155)","(629, 156)",3.580792168888797,0.12202548742378219
3,"(656, 131)","(690, 131)","(690, 166)","(656, 167)",3.371829855636617,-2.5872631392383703
3,"(693, 149)","(729, 148)","(729, 186)","(694, 187)",3.128257860963738,-4.360263728066066
3,"(704, 145)","(741, 143)","(741, 182)","(704, 183)",3.0882297996913923,1.9245842705992815
3,"(716, 110)","(754, 108)","(755, 149)","(717, 151)",2.9729919532254643,-5.608193391093811
3,"(728, 108)","(766, 105)","(768, 146)","(729, 149)",2.9805743501633484,-5.987642586557499
3,"(737, 67)","(780, 65)","(781, 110)","(739, 113)",2.7475753976704103,-5.20921815863628
3,"(758, 78)","(803, 74)","(805, 122)","(761, 125)",2.6136448755233297,4.21853664247879
3,"(825, 46)","(875, 44)","(874, 97)","(825, 99)",2.436499093333022,-3.359527856980916
3,"(886, 46)","(940, 45)","(939, 101)","(886, 103)",2.295323018408815,-2.523830983010932
3,"(925, 49)","(982, 47)","(981, 105)","(925, 107)",2.2515558514870215,-1.8009242757631054
2,"(284, 66)","(316, 64)","(317, 106)","(285, 107)",3.1869420969268285,4.640209506712893
5,"(72, 80)","(91, 82)","(90, 100)","(72, 99)",7.792941461231092,-29.064497834410073
2,"(655, 67)","(687, 63)","(683, 106)","(651, 109)",2.859593782928048,10.379700492332558
2,"(708, 61)","(741, 57)","(735, 103)","(703, 104)",2.769806575318881,15.372899685486825
2,"(753, 71)","(786, 68)","(782, 114)","(749, 116)",2.7457948264572183,16.658498366278007
5,"(288, 122)","(305, 123)","(305, 140)","(288, 138)",7.867828045536297,2.410318685736213
2,"(822, 49)","(857, 42)","(852, 91)","(818, 96)",2.6615961945374997,16.929455043365955
5,"(317, 98)","(335, 99)","(335, 116)","(318, 115)",7.605508289119039,-5.787769554878077
5,"(338, 100)","(355, 101)","(355, 118)","(338, 117)",7.525185862555284,1.8416546605080695
5,"(378, 86)","(394, 85)","(396, 102)","(379, 103)",7.438255007634682,-3.381958169084254
5,"(394, 95)","(411, 96)","(412, 113)","(394, 112)",7.272155873994071,-1.6647052503980986
4,"(305, 207)","(314, 207)","(314, 216)","(305, 216)",13.661307508772097,1.9714944313817588e-14
5,"(440, 141)","(457, 140)","(459, 157)","(441, 159)",6.765319917124653,-4.967469183986981
5,"(452, 171)","(469, 171)","(470, 189)","(453, 189)",6.689593295343696,1.4675180986912715
5,"(476, 184)","(494, 184)","(493, 201)","(475, 201)",6.418208657110763,0.4632155172006023
5,"(481, 185)","(498, 185)","(498, 203)","(480, 202)",6.634315925895013,1.634244948141802
5,"(458, 207)","(475, 206)","(476, 225)","(459, 225)",6.3825636226569795,0.6144734160439408
5,"(433, 201)","(451, 201)","(452, 218)","(434, 219)",6.672084369476616,-5.2393254379503285
5,"(402, 178)","(421, 179)","(421, 197)","(402, 195)",6.499595901002807,0.6000093663354327
5,"(367, 206)","(385, 206)","(385, 225)","(366, 225)",6.264052679450682,0.8388513738273615
5,"(369, 232)","(389, 231)","(390, 249)","(370, 250)",6.190430931789358,-4.716113043306551
4,"(239, 300)","(250, 301)","(250, 311)","(239, 311)",11.913222356120645,-0.13141110317429056
5,"(387, 226)","(405, 225)","(408, 244)","(389, 246)",6.119881432601826,-12.622250522511191
5,"(424, 228)","(444, 226)","(445, 245)","(425, 246)",5.928975930975277,-5.134953675814494
5,"(445, 184)","(465, 183)","(466, 203)","(447, 204)",5.961179250175735,-8.935002679998062
5,"(496, 169)","(516, 169)","(517, 190)","(496, 190)",5.6607902445534855,0.04723481709930975
5,"(510, 169)","(532, 167)","(533, 188)","(512, 189)",5.412246165342808,-6.554739099528355
5,"(539, 162)","(560, 160)","(562, 182)","(540, 183)",5.362646163090529,-3.950432239354552
5,"(557, 161)","(579, 160)","(580, 181)","(558, 183)",5.218582988144119,-6.482763360510223
5,"(559, 144)","(580, 143)","(582, 165)","(560, 167)",5.2901342887111875,-7.997240647767082
5,"(564, 138)","(587, 139)","(587, 162)","(565, 164)",4.877028114837881,-7.748769453038535
7,"(368, 284)","(368, 275)","(377, 274)","(378, 284)",12.45516136626441,-93.03875408997371
4,"(448, 234)","(459, 234)","(459, 246)","(448, 246)",9.764710699632557,1.927557324350427
5,"(597, 134)","(622, 131)","(624, 156)","(599, 158)",4.610980676021835,-4.91663531748786
7,"(433, 288)","(433, 278)","(442, 278)","(442, 289)",11.077405979183045,-87.9735407886208
4,"(528, 236)","(540, 237)","(539, 249)","(527, 248)",9.482073920999413,4.763641680609691
4,"(547, 239)","(559, 239)","(559, 251)","(547, 250)",9.508728031214389,0.8369838504687097
7,"(476, 293)","(476, 283)","(486, 283)","(486, 294)",10.908994205687714,-88.03717062425157
5,"(733, 87)","(763, 84)","(763, 115)","(732, 117)",3.8707186807116645,0.8037104930391401
4,"(550, 227)","(563, 227)","(562, 239)","(550, 239)",9.04225516642652,-2.447832417216317
7,"(466, 276)","(465, 265)","(476, 265)","(475, 276)",11.448575133840555,-88.66801827084566
7,"(465, 283)","(465, 272)","(475, 271)","(476, 282)",10.338876443007303,-93.43833083455638
7,"(444, 297)","(444, 286)","(454, 285)","(455, 297)",10.060361379075461,-91.93882531874374
7,"(486, 284)","(486, 273)","(496, 272)","(497, 284)",9.984208039286983,-91.88642441770344
7,"(493, 274)","(493, 263)","(504, 263)","(504, 275)",9.977902790298184,-88.12091832697331
7,"(492, 282)","(492, 271)","(503, 270)","(503, 283)",9.55827590307031,-89.35667885364283
7,"(437, 287)","(435, 275)","(447, 274)","(448, 286)",10.175374657794109,-95.32351677838882
4,"(518, 218)","(533, 216)","(534, 232)","(520, 233)",7.456242436211911,-3.4871062470756935
7,"(453, 283)","(453, 270)","(466, 270)","(466, 284)",8.575678785749687,-88.13256242211511
7,"(459, 298)","(459, 285)","(472, 284)","(473, 298)",8.500594469304144,-92.15117756286573
4,"(527, 229)","(545, 228)","(544, 246)","(527, 246)",6.7978838164109,-0.02014508231917882
7,"(413, 301)","(412, 288)","(426, 286)","(428, 301)",8.259472982655875,-93.28111112298402
7,"(396, 323)","(395, 309)","(409, 307)","(410, 322)",7.981549856543161,-95.0856730784735
4,"(496, 248)","(514, 246)","(514, 264)","(496, 266)",6.019787773123237,-4.692122138665152
4,"(486, 201)","(506, 201)","(505, 220)","(486, 220)",5.913789019531129,-4.036831496002426
7,"(371, 291)","(371, 276)","(386, 276)","(387, 292)",7.620162848505632,-88.23499005121886
7,"(375, 306)","(374, 290)","(390, 290)","(391, 306)",7.348237263188006,-90.07302087856867
7,"(355, 337)","(354, 322)","(370, 320)","(371, 337)",7.387131030426288,-93.55317263464202
4,"(444, 215)","(464, 215)","(464, 236)","(443, 237)",5.374091965145388,-8.309605525217837
7,"(319, 311)","(319, 295)","(336, 295)","(336, 312)",7.310221102183074,-88.21264501601893
7,"(355, 365)","(353, 347)","(370, 346)","(372, 364)",6.531932647560488,-94.10887301374497
7,"(427, 345)","(427, 327)","(444, 326)","(444, 345)",6.233458935305913,-90.6174853186766
7,"(442, 333)","(442, 315)","(459, 314)","(460, 333)",6.224487332142303,-91.31081184198408
7,"(469, 339)","(469, 320)","(487, 320)","(488, 339)",6.012636784961138,-91.77283017296271
7,"(480, 346)","(479, 328)","(497, 326)","(498, 346)",5.986099426629783,-92.87497620882019
7,"(501, 347)","(501, 328)","(520, 328)","(520, 348)",5.800634874634388,-89.06875840058804
7,"(503, 341)","(502, 321)","(520, 320)","(522, 340)",5.665230542715642,-94.17675078619489
7,"(477, 328)","(478, 307)","(497, 308)","(496, 329)",5.436619581146512,-86.87701130282416
7,"(479, 326)","(479, 305)","(499, 305)","(499, 326)",5.44216553890534,-89.71347808890971
7,"(464, 357)","(464, 335)","(485, 335)","(485, 358)",5.075686183660929,-89.26677697462563
7,"(496, 337)","(497, 315)","(518, 316)","(518, 338)",5.157282557784333,-89.05323005528639
7,"(469, 342)","(470, 320)","(492, 321)","(492, 344)",5.016575656169997,-86.6721818622729
7,"(482, 358)","(482, 335)","(505, 336)","(505, 360)",4.759814650142192,-87.91074877816585
7,"(503, 375)","(504, 351)","(527, 352)","(527, 376)",4.7056421107573,-89.71889543892496
7,"(510, 380)","(509, 355)","(533, 355)","(534, 379)",4.600527223083859,-93.01384319685556
7,"(485, 376)","(485, 350)","(510, 350)","(510, 376)",4.376161903127968,-90.01763723712263
7,"(472, 358)","(472, 332)","(498, 332)","(498, 359)",4.295402060604107,-89.19908535906481
7,"(448, 402)","(448, 373)","(475, 373)","(475, 402)",3.961760300226544,-90.21436896550426
7,"(473, 386)","(473, 358)","(501, 358)","(501, 387)",3.9871230606639845,-89.37460945764117
7,"(453, 373)","(454, 344)","(482, 344)","(482, 374)",3.8800025538678113,-89.03214116228341
7,"(452, 383)","(452, 352)","(481, 352)","(480, 384)",3.636649082537573,-89.14394559729504
7,"(436, 390)","(438, 358)","(468, 359)","(466, 392)",3.5338397692569123,-87.01036745815586
7,"(387, 407)","(389, 374)","(420, 375)","(419, 409)",3.4853502912896284,-87.66120042141485
7,"(334, 432)","(335, 398)","(369, 399)","(368, 434)",3.445362535382142,-87.77357747190356
7,"(303, 424)","(303, 388)","(339, 389)","(338, 425)",3.346812381040348,-88.56288737275896
7,"(284, 421)","(285, 384)","(321, 385)","(319, 422)",3.2930723124805,-88.5087997218119
7,"(236, 441)","(237, 402)","(275, 403)","(274, 442)",3.1951639288770837,-88.72810803848377
7,"(213, 444)","(214, 403)","(254, 403)","(254, 445)",3.03456280076141,-89.52570600898464
7,"(201, 459)","(201, 417)","(242, 416)","(243, 459)",2.9851371196166827,-90.92073730311007
7,"(133, 467)","(136, 422)","(179, 423)","(177, 468)",2.9335382226547075,-88.86411727737874
4,"(366, 217)","(451, 217)","(451, 296)","(365, 296)",1.4197119659958317,-1.15777679400464
4,"(294, 199)","(385, 201)","(384, 281)","(292, 281)",1.3971982995526298,-1.1509832747437228
4,"(158, 171)","(260, 174)","(258, 261)","(156, 260)",1.3969167612994098,-1.3908443833543458
4,"(6, 187)","(119, 192)","(114, 284)","(3, 284)",1.4374765806528067,-0.7116684449266028
6,"(401, 244)","(410, 244)","(410, 253)","(401, 253)",13.083526686913935,6.999665388176063e-11
6,"(402, 239)","(411, 239)","(411, 248)","(402, 248)",13.089743564807229,2.643964466372663e-13
6,"(401, 232)","(409, 233)","(409, 242)","(400, 242)",12.482747493028413,-4.839367580474791
6,"(393, 231)","(402, 230)","(403, 240)","(394, 240)",12.573657392235699,-1.9847467148746896
6,"(393, 239)","(403, 240)","(402, 249)","(393, 248)",12.919001312952298,4.490471992763727
6,"(450, 261)","(461, 261)","(461, 271)","(451, 272)",10.987465303516368,-6.2844262172989565
6,"(513, 242)","(523, 242)","(523, 253)","(512, 253)",10.315584001861353,1.6453936886517633
6,"(513, 244)","(523, 245)","(523, 255)","(513, 255)",10.938623448014626,-1.0418748124602328
6,"(522, 253)","(533, 253)","(533, 264)","(522, 264)",10.362834486634407,-4.347756965485552e-10
6,"(514, 256)","(525, 256)","(524, 267)","(514, 267)",10.28333836303021,-3.9270379278955234
6,"(502, 259)","(513, 259)","(513, 270)","(502, 270)",10.391850448220149,2.2632782521851285e-10
6,"(492, 234)","(503, 234)","(502, 246)","(491, 245)",9.897305928638108,4.141367572024226
6,"(463, 242)","(474, 241)","(475, 253)","(464, 254)",9.6822325802281,-3.0044999494557754
6,"(454, 270)","(466, 270)","(467, 282)","(455, 282)",9.460388993285795,0.3778891595379136
6,"(481, 258)","(493, 258)","(493, 271)","(481, 271)",8.881637506431584,1.6248117370390467
6,"(484, 262)","(496, 261)","(497, 273)","(484, 274)",9.126963435745635,-4.546006057695031
6,"(473, 282)","(486, 282)","(487, 294)","(475, 295)",8.968126911451876,-5.1853528691900665
6,"(442, 260)","(455, 259)","(456, 273)","(443, 274)",8.301814665062466,-2.8296503790708885
6,"(444, 278)","(457, 276)","(459, 290)","(445, 291)",8.494519836688687,-6.359114116377458
6,"(480, 263)","(495, 262)","(495, 276)","(481, 276)",8.024017584942163,-3.5540313489324613
6,"(492, 262)","(506, 261)","(507, 276)","(493, 276)",7.918664674587246,-1.1232339481637088
6,"(495, 266)","(510, 265)","(510, 280)","(495, 280)",7.601430762227244,-1.855821805897279
6,"(486, 284)","(501, 282)","(502, 297)","(487, 298)",7.584757499743678,-5.7473585280611905
6,"(445, 260)","(460, 259)","(461, 274)","(446, 276)",7.391133764159918,-10.682072842492623
6,"(430, 267)","(446, 265)","(447, 281)","(432, 282)",7.454439259051243,-5.435969522452395
6,"(416, 289)","(432, 287)","(434, 302)","(418, 305)",7.242474051296273,-12.296717072533255
6,"(456, 278)","(473, 277)","(474, 293)","(457, 295)",6.768099783001067,-7.7313458704990845
6,"(457, 270)","(474, 268)","(476, 284)","(459, 286)",6.8544662818873485,-7.756401709105015
6,"(466, 274)","(483, 272)","(484, 290)","(467, 291)",6.5054366179690115,-4.186855689992811
6,"(467, 272)","(485, 271)","(485, 288)","(468, 290)",6.375739951787161,-8.4484299691779
6,"(476, 250)","(494, 249)","(495, 267)","(477, 268)",6.376346369801667,-3.179830114571515
6,"(466, 274)","(484, 273)","(485, 291)","(467, 292)",6.3711134950591735,-3.179830119807909
6,"(443, 268)","(461, 267)","(463, 285)","(444, 286)",6.385546234330144,-4.720384083966881
6,"(436, 267)","(455, 266)","(457, 285)","(438, 286)",6.079845319072647,-2.9802511498789155
6,"(450, 255)","(471, 254)","(472, 274)","(451, 275)",5.600759794833625,-3.6418319625216813
6,"(460, 272)","(481, 270)","(483, 290)","(462, 292)",5.546399371305452,-6.324781578774137
6,"(460, 276)","(481, 274)","(483, 296)","(462, 297)",5.348902922678716,-3.556776440589013
6,"(439, 296)","(461, 294)","(462, 316)","(441, 318)",5.20193423259834,-8.419231907947637
6,"(393, 296)","(417, 294)","(418, 317)","(395, 318)",5.1315461684122115,-4.367346279802976
6,"(383, 294)","(406, 293)","(408, 316)","(385, 318)",4.992900912623288,-7.479908028259366
6,"(380, 297)","(405, 295)","(407, 318)","(383, 321)",4.917853767378799,-8.493329644008455
6,"(385, 294)","(410, 290)","(412, 314)","(387, 317)",4.705265796192027,-8.287052649530708
6,"(386, 290)","(412, 287)","(414, 313)","(388, 315)",4.527228329465458,-5.681275368425098
6,"(389, 294)","(416, 292)","(418, 319)","(391, 321)",4.322657133173034,-4.236394799059317
6,"(375, 311)","(403, 309)","(405, 337)","(378, 339)",4.188042930142829,-3.9200230568090384
6,"(382, 294)","(411, 292)","(413, 320)","(384, 322)",4.152878755647133,-4.573808570108084
6,"(377, 303)","(406, 301)","(408, 330)","(379, 332)",4.038529042974116,-3.9451862290365765
6,"(367, 305)","(397, 303)","(399, 332)","(369, 334)",4.038444281339174,-4.321910556437752
6,"(377, 307)","(408, 304)","(411, 334)","(380, 336)",3.9392808215326207,-5.76525023503148
6,"(375, 306)","(407, 304)","(409, 334)","(378, 337)",3.8188423751440115,-6.795277277922605
6,"(410, 310)","(443, 307)","(445, 339)","(412, 341)",3.592509213408951,-4.826324885523818
6,"(432, 301)","(465, 300)","(466, 333)","(433, 334)",3.492491039387788,-1.735704588919256
6,"(453, 298)","(487, 297)","(488, 332)","(454, 333)",3.2783623179635017,-1.3105790504425927
6,"(457, 328)","(493, 325)","(494, 361)","(459, 363)",3.187240363578466,-3.901750977242326
6,"(459, 328)","(496, 326)","(498, 362)","(461, 364)",3.1444551389522513,-3.3865028133978288
6,"(456, 308)","(493, 305)","(496, 342)","(458, 345)",3.0572657516660198,-4.732719573473543
6,"(449, 303)","(487, 300)","(490, 339)","(452, 341)",2.9718007691557684,-3.558208447638588
6,"(446, 297)","(485, 294)","(488, 334)","(449, 336)",2.900956908481332,-3.455094826933529
6,"(441, 300)","(482, 296)","(485, 336)","(444, 340)",2.808567167059154,-5.712967165610597
6,"(453, 297)","(495, 293)","(499, 336)","(457, 339)",2.6859269189398303,-4.5476068253479225
6,"(508, 302)","(552, 298)","(556, 342)","(511, 346)",2.534556951660762,-5.22724613413383
6,"(556, 293)","(603, 288)","(606, 334)","(559, 339)",2.3562966664824008,-5.7001592454563035
6,"(573, 280)","(622, 277)","(625, 324)","(576, 328)",2.290875009737557,-4.065112128388406
6,"(618, 279)","(670, 275)","(672, 325)","(621, 328)",2.1733878880932007,-3.989601729638317
6,"(660, 279)","(714, 275)","(717, 326)","(662, 330)",2.0606368160267787,-3.739907481069081
6,"(796, 260)","(859, 256)","(862, 313)","(799, 315)",1.8840376443524773,-1.9103226170654801
0,"(560, 262)","(569, 262)","(569, 271)","(560, 271)",12.584074346295724,-4.6971745650142576e-14
0,"(567, 275)","(577, 274)","(578, 284)","(568, 285)",11.240095881524317,-5.71059313727764
0,"(572, 292)","(582, 292)","(583, 301)","(572, 302)",10.741025848918785,-3.050395380693247
0,"(541, 292)","(552, 291)","(553, 301)","(542, 302)",10.300168445431279,-5.740139695083644
0,"(530, 289)","(540, 289)","(541, 299)","(530, 300)",10.777384431173855,-4.051853564315058
0,"(549, 282)","(561, 282)","(561, 293)","(549, 294)",9.354661991572112,-3.83023873269266
0,"(552, 273)","(563, 273)","(564, 284)","(553, 285)",9.807825913334367,-5.259370251624792
0,"(561, 273)","(573, 272)","(574, 284)","(562, 285)",9.387155831185595,-4.763641690713004
0,"(561, 288)","(572, 288)","(572, 300)","(561, 300)",9.435039872390682,1.5699926651542875
0,"(559, 285)","(571, 284)","(572, 295)","(560, 296)",9.411171624252864,-5.21830316073903
0,"(539, 282)","(551, 281)","(552, 294)","(540, 295)",8.71920633852008,-3.0782238939411664
0,"(527, 275)","(539, 273)","(541, 285)","(528, 286)",9.075728776515211,-7.587191840839875
0,"(524, 278)","(537, 277)","(538, 289)","(526, 291)",8.997976827848275,-8.661194792745347
0,"(515, 289)","(528, 288)","(529, 300)","(516, 301)",8.795900492336969,-5.05369825533938
0,"(545, 293)","(557, 292)","(558, 305)","(546, 306)",8.692707237363273,-3.2811238811336447
0,"(521, 270)","(535, 269)","(536, 282)","(522, 283)",8.167308338058389,-4.780549742568069
0,"(505, 266)","(518, 265)","(520, 279)","(506, 279)",8.27389722013779,-1.4405468033687223
0,"(486, 276)","(500, 274)","(502, 289)","(488, 290)",7.856905096218532,-5.174588176921467
0,"(478, 270)","(492, 269)","(493, 283)","(479, 285)",7.820019240287233,-10.080957893763351
0,"(465, 264)","(479, 262)","(481, 276)","(467, 278)",8.139221250444404,-8.130102354156014
0,"(458, 266)","(472, 263)","(474, 278)","(460, 280)",7.798543090160476,-8.915040196425805
0,"(461, 276)","(476, 274)","(478, 288)","(463, 290)",7.740988256347891,-8.67945103626625
0,"(486, 248)","(500, 245)","(503, 261)","(488, 263)",7.363109271265263,-7.820410282002845
0,"(475, 237)","(489, 235)","(491, 250)","(477, 252)",7.68990710021301,-6.087095675044029
0,"(484, 238)","(500, 235)","(502, 251)","(486, 253)",7.093469485169167,-8.80385047389978
0,"(493, 236)","(509, 234)","(511, 250)","(495, 252)",7.121356017669174,-7.125016336705155
0,"(489, 249)","(506, 247)","(507, 263)","(491, 264)",6.999045964458404,-6.9009021977698906
0,"(501, 257)","(518, 255)","(519, 272)","(503, 273)",6.896331528219786,-5.06295536881005
0,"(509, 246)","(526, 245)","(527, 261)","(510, 263)",6.677600635402821,-7.596484125669387
0,"(495, 259)","(512, 258)","(513, 275)","(496, 277)",6.480109241807762,-8.703972802176564
0,"(502, 257)","(519, 255)","(520, 273)","(503, 274)",6.474246854018284,-3.9218978536853824
0,"(498, 275)","(515, 273)","(517, 292)","(500, 293)",6.161981631135512,-3.296253239487984
0,"(523, 268)","(541, 266)","(543, 283)","(526, 286)",6.413355358983377,-10.023428762171124
0,"(528, 261)","(547, 259)","(549, 277)","(530, 279)",5.9837012890053956,-6.644175280503136
0,"(531, 258)","(550, 255)","(551, 275)","(533, 276)",5.926188502742246,-4.932286364955273
0,"(532, 260)","(551, 258)","(552, 278)","(533, 279)",5.784855489079249,-3.4240304888617232
0,"(535, 263)","(555, 261)","(556, 280)","(537, 282)",5.7672419253144165,-7.519483979041806
0,"(535, 275)","(555, 273)","(556, 292)","(537, 294)",5.760560064218433,-7.322940964132087
0,"(508, 250)","(529, 249)","(529, 270)","(509, 271)",5.410361530676882,-6.126709005323631
0,"(496, 262)","(517, 261)","(517, 281)","(497, 283)",5.429663893700074,-7.3257217932085
0,"(477, 260)","(498, 259)","(499, 280)","(478, 281)",5.455620647861073,-2.726310989367124
0,"(470, 258)","(491, 256)","(493, 278)","(471, 280)",5.1822224079323655,-4.541017071992903
0,"(470, 250)","(493, 248)","(493, 270)","(472, 272)",5.098915245759686,-9.136882752637112
0,"(484, 229)","(507, 227)","(508, 250)","(486, 252)",4.971855525992057,-9.413376120923333
0,"(511, 221)","(536, 219)","(537, 243)","(513, 245)",4.647814181603617,-7.384251009656037
0,"(520, 217)","(545, 216)","(546, 240)","(521, 242)",4.558659810177425,-6.116097503050228
0,"(522, 240)","(547, 239)","(548, 265)","(523, 266)",4.412598185807848,-1.0595370642187598
0,"(516, 233)","(542, 232)","(544, 258)","(517, 260)",4.300662415438779,-3.3557250442631537
0,"(516, 233)","(542, 232)","(544, 258)","(517, 260)",4.300662415438779,-3.3557250442631537
0,"(514, 233)","(541, 231)","(543, 259)","(516, 261)",4.101871314405126,-3.0238340980609384
0,"(513, 250)","(541, 248)","(542, 276)","(514, 278)",3.992008453695612,-3.389845706638585
0,"(547, 242)","(577, 240)","(578, 269)","(549, 271)",3.825386944264819,-5.4441401695167535
0,"(554, 242)","(585, 240)","(587, 269)","(556, 272)",3.848755275025476,-4.602300901674474
0,"(563, 239)","(594, 237)","(596, 267)","(565, 270)",3.6346246631398693,-5.9781428671247205
0,"(578, 240)","(610, 238)","(612, 270)","(579, 272)",3.4617114772511415,-3.2348692369583025
0,"(567, 241)","(601, 239)","(603, 272)","(569, 275)",3.3131368104704784,-5.442545701379629
0,"(529, 251)","(564, 250)","(565, 284)","(530, 286)",3.2352148323240857,-4.139444274589339
0,"(502, 242)","(539, 240)","(541, 276)","(504, 279)",3.0758219263574533,-6.110122857711905
0,"(473, 257)","(510, 254)","(512, 291)","(475, 294)",3.049465800468741,-4.228213492549278
0,"(469, 264)","(506, 261)","(509, 299)","(471, 302)",2.9966764987285126,-4.172258926344778
0,"(473, 265)","(512, 262)","(516, 301)","(476, 304)",2.9190622081044038,-5.104615140897002
0,"(450, 264)","(491, 261)","(494, 301)","(453, 304)",2.8354426505979533,-4.745076904220274
0,"(464, 252)","(505, 248)","(508, 290)","(467, 293)",2.748298942483845,-4.386803583214913
0,"(471, 251)","(515, 248)","(518, 292)","(474, 294)",2.625873139693776,-3.772193414169138
